2017,https://pycon.jp/2017/ja/proposals/vote/26/,Python web applicationの構成を考える (ja),Pythonでweb applicationを作ろうと考えたとき、サーバソフトウェアはどうするのか、フレームワークは何を使うのか、データベースはどれを選ぶのか、OSは何を使うのかなどなど、その構成には非常に多くの選択肢があります。現状、どのような構成で作るのがわかりやすいのか、メリット・デメリットを交えながらお話しします。 PHPやPerlでweb applicationを作る場合に比べ、Pythonでweb applicationを作る場合は選択肢やはまりどころが多い。これからPythonでweb applicationを作ってみようと思っている人が、どのような構成で始めればよいのかという指針を得られます。 PHPやPerlでweb applicationを作成する場合に比べ、Pythonでweb applicationを作成する場合、なかなか単純には話がすすみません。特に、これからweb application開発に挑戦してみようとする初心者の場合、サーバはどうすれば良いのか、フレームワークはどうすれば良いのかなど、知識の無い中で選ばなければいけない物がたくさんあります。そこで、初めてPythonでweb applicationを作る場合に、どういった構成で始めれば良いのか、選択肢毎のメリット・デメリットを交えながらお話しします。,False
2017,https://pycon.jp/2017/ja/proposals/vote/111/,The theory of Serverless development by Python (理論から学ぶPythonによるサーバレス開発) (ja),昨今、注目を集めるServerlessについて、現状最もPythonの利用が盛んであるAWS Lambdaと関連サービスを例として、その考え方やFaaSの動作原理に触れながら、それらの特性を踏まえた設計・実装方法をご紹介していきます。 Serverlessとは何か、どのように利用していくか、設計・実装上のポイントなどを知ることが出来ます Serverlessに至るクラウド業界の流れや開発における要求の変化などから始まり、Serverlessを支える各種サービスの概要および、AWS Lambdaを始めとしたFaaS(Function as a Service)の技術的バックグラウンドと基本動作原理を踏まえながら、どのような考え方でServerlessと向き合っていくか、Serverlessに適したアプリケーションの特性やその設計方法、また、実際にPythonで開発で留意するポイントなどを時間の許す限りお話していきたいと思います。## Outline(予定)- Serverlessとは何か- Serverlessを支えるFunctional Services  - Functional Servicesとは  - 選定や利用におけるポイント- FaaS(Function as a Service)の技術的バックグラウンドと基本動作原理  - コンテナ  - イベント駆動- 設計におけるポイント  - サービスの選び方・組み合わせ  - 同期と非同期  - データストアの選定と設計  - 監視やアプリケーションの運用に関する設計- 実装におけるポイント  - 基本実装  - 性能向上のポイント  - テスト- その他  - CI/CD  - Serverlessにすべきかどうかの判断基準など,False
2017,https://pycon.jp/2017/ja/proposals/vote/154/,Mezzanine+Cartridgeで作るECサイト入門 (ja),"MezzanineはDjango製のCMSで、Wordpressのような機能を提供してくれる優れものです。CartridgeはMezzanineの上に更に載せることでショッピングカート機能を簡単につけることができるplag-inです。この2つを利用し、ECサイトの基本的な機能や実装する上での注意点などを中心に、お手軽にECサイトを開発する方法を解説します。 ECサイト開発のポイント、Mezzanine, Cartridgeの特徴・使い方を学べる MezzanineはDjango製のCMSで、Wordpressのような機能を提供してくれる優れものです。CartridgeはMezzanineの上に更に載せることでショッピングカート機能を簡単につけることができるplag-inです。この2つを利用し、ECサイトの基本的な機能や実装する上での注意点などを中心に、お手軽にECサイトを開発する方法を解説します。",False
2017,https://pycon.jp/2017/ja/proposals/vote/118/,"A Guide to Exponentiation, and how it effects Machine Learning (en)","Exponentiation is the gotcha of math operators. Be it square or square root, exp, log, tanh, or the complex roots of unity, ** aka ^ has it's work cut out. Ints, floats, fractions, matrices, complex, and zero don't play nice.. Precision, accuracy, and performance aspects of Python and Julia can be contrasted by following ** from code down to the bits. Machine Learning aspects considered.  Mathematics of exponentiation and why data science cares (nearest neighbors and neural network activation functions, e.g logit/logistic)Calculation, precision, storage, representation and graphing all need to be considered, especially at scale. ** is prone to underflow and overflow with possibly dire consequences. It can even take longer to display the result of an exponentiation than to calculate it! Speed does matter when billions of calculations are being done.A very brief recap language and version differencesThe CPython implementation of exponentiation is fairly convoluted n informative. Ironically, it is sometimes possible to successfully perform exponentiation with integers when floats will fail. As an operator becomes the function pow or ipow. Numerically help is needed at edge cases and so: exp -> expm1, sqrt -> hypot, log -> log1p, factorial -> gamma and Stirling, and why recursion is evil (especially for Fibonacci where an exponential comes to the rescue), and how caching might be useful.In addition, numpy provides exp and exp2, ldexp and frexp, log2, logaddexp and logaddexp2, square and power, and each with interesting use cases.Did someone say matrix exponentiation? numpy.linalg.matrix_power scipy.linalg has expm, expm2, expm3, exmp_cond, expm_frechet.Cryptography uses lots of modular exponentiation and tricks apply here.Solving the simple equation: xy == yx is challenging for both rational and real solutions. Graphing can help, with it's challenges of logarithmic scaling. We'll be examining the decimal, fractions, mpmath, bignum, and sympy modules for insights, workarounds and new gotchas. Mathematics of exponentiation and why data science cares (nearest neighbors and neural network activation functions, e.g logit/logistic)Calculation, precision, storage, representation and graphing all need to be considered, especially at scale. ** is prone to underflow and overflow with possibly dire consequences. It can even take longer to display the result of an exponentiation than to calculate it! Speed does matter when billions of calculations are being done.A very brief recap language and version differencesThe CPython implementation of exponentiation is fairly convoluted n informative. Ironically, it is sometimes possible to successfully perform exponentiation with integers when floats will fail. As an operator becomes the function pow or ipow. Numerically help is needed at edge cases and so: exp -> expm1, sqrt -> hypot, log -> log1p, factorial -> gamma and Stirling, and why recursion is evil (especially for Fibonacci where an exponential comes to the rescue), and how caching might be useful.In addition, numpy provides exp and exp2, ldexp and frexp, log2, logaddexp and logaddexp2, square and power, and each with interesting use cases.Did someone say matrix exponentiation? numpy.linalg.matrix_power scipy.linalg has expm, expm2, expm3, exmp_cond, expm_frechet.Cryptography uses lots of modular exponentiation and tricks apply here.Solving the simple equation: x* * y == y* *x is challenging for both rational and real solutions. Graphing can help, with it's challenges of logarithmic scaling. We'll be examining the decimal, fractions, mpmath, bignum, and sympy modules for insights, workarounds and new gotchas.",False
2017,https://pycon.jp/2017/ja/proposals/vote/94/,Python for Linux System Administration: best practices for CLI (en),"We will discuss best practices for python programs that are used from the CLI by system administrators and devops. By looking at the expectations of system administration (service, logging, monitoring), we will see how we can implement it in Python. Best practices for CLI:- Input (standard input, argument parsing)- Output (standard output, logs)Introduction to linux system administration needs:- Running application as a service- Monitoring Python is a popular replacement to bash scripts on linux servers.In system administration, it is used both for applications that provide services, and for scripted tools.The context of this talk will be the following environment: - Linux distribution with bash or equivalent - Python 2.7 or 3.x- A modern init system (systemd or equivalent functionalities)In this talk, we will see how sysadmins and devops interact with programs using CLI (Command Line Interface), and how to design a CLI-friendly program. We will see two types of programs and their way of interactions: application running on the background, and tools doing a one-time action.For tools, we will look at argument parsing and the standard input for the user input, as well as the standard output and the log management.For python application running in the background, we will look at how we can package an application as a service, and how it can be controlled from the service manager.We will also look at what output that kind of program can provide (status, logs).",False
2017,https://pycon.jp/2017/ja/proposals/vote/112/,pyramid_servicesを使ったサービス化 (ja),pyramid_servicesはpyramidが内部で利用しているzope.interfaceのregistryにサービスを登録するためのライブラリです。このpyramid_servicesの利用方法やどういった処理をどのようにサービス化していくと良いのか解説します。 実際のサービスモジュールの切り分けなどを含めたpyramid_servicesの使い方を学べるはずです - pyramid webフレームワーク- zope.interface- utilityとadapter- registryを意識したpyramid addon- pyramid_services- サービスとは？- サービスにしないほうがいいもの,False
2017,https://pycon.jp/2017/ja/proposals/vote/159/,SREエンジニアがJupyter＋BigQueryでデータ分析基盤をDev＆Opsする話 (ja),Python（JupyterNotebook）とBigQueryを用いたモニタリング基盤・データ分析基盤の開発・運用について話します。多様な部署・職種が関わる大企業において、どのような目的・用途・制約が与えられ、そのためにどのようなシステム・プロセスを採用したのか共有します。 プロダクト開発におけるデータ活用の指針・参考事例を持ち帰っていただきます。少しでも多くの開発現場がPythonという武器を手に、データを最大限に活用し、世の中に良いプロダクトを提供する助けになれたらと思っています。 # ゴール1. 定常モニタリング：日々のKPI管理を安定化させる2. アドホック分析：Build・Measure・Learnを回す# トピック現場ならではの泥臭い話をたっぷりお届けします。- モニタリング編  - 非技術者が作った重厚長大なExcelシートをいかに置き換えるか  - 「時間を掛けて作ったが誰にも使われない」悲劇をいかに回避するか  - モニタリング内容の正しさをいかにテストするか- アドホック編  - 分析経験のないエンジニアチームでいかにデータスキルを装着させるか  - システム開発の現場で仮説検証プロセスをいかに組み込むか# アーキテクチャDWHとしてBigQueryに集約 → Python on EC2 + Jenkins で加工 → 各部署の使いやすいツールに出力- マーケティング部署の見るExcelシート- ディレクション部署が見るRedash- 開発部署/データ分析部署が見るJupyter- 運用部署に届くSlack通知# Pythonスクリプトの構成（モニタリング）日夜改善を続けているので発表時には変わる可能性あり- Controller  - Jenkinsが叩くためのエンドポイント  - 処理の全体像を記述 → Facadeとして他処理を呼び出す- Enum  - Python3.4〜のEnumを活用  - Dictonary型で値を管理  - 使いやすくするメソッドを基底クラスに集約- Model  - 値はpandasで整形  - 中間・最終指標を擬似DataTransterObject(DTO)として代入する  - DTOをI/Fする際にはPython3.5〜のTypeHintsを活用  - DTOはBigQueryに反映して、プログラム上ではステートレスに保つ- Query  - Python3.6〜のf-stringsを活用してクエリを書く  - メソッド切り出し → 値の引き渡しによるスコープ制御  - BigQueryとのシンプルなR/Wに特化- Interface  - 入出力先に応じた接続・変換処理に特化（例：週次売上をmatplotlibで可視化）  - .envから環境変数を読み込む（例：Slack連携で本番・開発でチャンネルを分ける）開発・運用のお試し実行としてはローカルのJupyterNotebookを活用します。実運用PythonのEnumなどをインポートした上で、検証したい処理のみ差し替えます。もともとJupyterのみで完結する予定でしたが、定期実行やクラス構成検討で生Pythonの方が都合が良いことが分かりました。# Jupyter on Github の活用（アドホック分析）- ローカル環境：メインモニタでJupyterNotebook、隣のモニタでアプリケーション本体のソースコード- 分析結果はGithubのプレビュー画面で関係者に共有- コードの差分は全てコミット履歴で管理,False
2017,https://pycon.jp/2017/ja/proposals/vote/10/,Pythonで作るAnsibleモジュール入門 (ja),AnsibleはPythonで記述されたアプリケーションとシステムの導入を容易にする非常にシンプルなIT自動化プラットフォームです。PyConに参加される方々の中でも、インフラを何らかの形で扱う人は居るはずです。今回は任意のAnsibleモジュールをPyhtonで作成していきたいと思います。 Ansibleとは構成管理ツールです。 資料はまだない,False
2017,https://pycon.jp/2017/ja/proposals/vote/11/,Building Your Own Stock Analysis System (en),"People have been talking about how easy it is to use python to analyze data.  However, there are still difficulties for beginners to get a sense of how to use it.  In this talk, I will go through a simple stock analysis system and break the entry barrier for the beginners. The attendees should be able to easily build their own stock analysis system after the talk. In this talk, I will introduce how to do quantitative analysis on stocks.  The talk will include how to get the stock information from the web, how to choose stocks quantitatively, and backtest your strategies.  I will use US stock market as an example.   First, pandas or finsymbols will be used to get the company information.  Next, pandas or quandl will be used to get the historical stock prices.  Regarding the screening strategies for the stocks, I will use volatility as an example.  After that, I will show the atendees how to back test their strategies by using sharpe ratio, maximum drawdown, etc. ",False
2017,https://pycon.jp/2017/ja/proposals/vote/144/,機械学習におけるデータの再現性について (ja),"チームで機械学習のタスクに取り組む際、過去の自分や他人が利用したデータの再現をするのに苦労する事があります。本トークでは、データの再現性が低下する原因について体系的に解説し、akagi というオープンソースのPython ライブラリを利用してデータの再現性を高める方法について紹介します。 Pythonを利用した機械学習に取り組む際に生じるデータの再現性について、その問題と原因を体系的に理解するためのヒントが得られます。予め経験と課題意識のある人にとっては、その解決策の一例を提案されることにより、データ再現性におけるより深い洞察を得られます。 機械学習のタスクに取り組む場合において、データの再現性が損なわれる場面があり、その 原因は多岐にわたります。- データの再現性は時間とともに低下します。過去に誰かが用意したデータを利用しようとする際に、データの入手方法がドキュメント化されておらず、入力データを再現できない場合があります。最悪の場合、丁寧に加工されたデータは本人のローカル環境にしか存在しないかもしれません。- またデータの入手先が多岐にわたり(MySQL, Google Cloud Storage/Amazon S3, ローカルのファイル、Spreadsheet等)、それらの入手先からデータを集め、実験用のデータに落とし込むのが難しいという問題もあります。これは特にエンタープライズアプリケーションを運用する企業などにおいて顕著です。- さらにデータの実体が動的である場合(RDS等)、アクセスするタイミングによってデータの内容が変化する場合があり、固定のデータが欲しい場合に問題となります。一方で例えば深層学習系のフレームワークには、著名なデータセットについて、それをダウンロードし、numpy等の扱いやすい形式に整形する独自のAPIが用意されていることがあり、どこからでも全く同じデータを入手する(再現する)ことが出来ます。これらの抽象度の高いAPIはデータの再現性を極大に高めており、フレームワークのExampleスクリプトで実行する場合や、モデルの動作を検証するためのダミーデータとして利用する場合などにおいて高い有用性を持ちます。しかしながらその抽象度の高さ故に、このようなAPIをデータセット毎に用意してやる必要があるという問題が有り、実際にそのようなAPIでサポートされるデータセットは少なく(MNIST, CIFAR-10, IMDB等)、現実世界のタスクにおける有用性は高くありません。本トークではまず、これらの問題の根本的な原因を突き止める為に、データの抽象度について機械学習の文脈でそれを捉える方法を提案します。その為に、データを機械学習に利用する際、実際にデータをモデルに与えるまでの段階を`Loading`と`Processing`という2つのレイヤに分割します。それぞれ- Loading: データをダウンロードする- Processing: 適切な形式に加工／分割し、モデルに与えるという操作を表します。そして、2つ以上の異なるタスクに取り組む際、これらのレイヤそれぞれにおいて導入される多様性に量的差がある事をtensorflowの`maybe_download`等の例を元に指摘し、`Loading`レイヤを抽象化出来る事を示します。また、そのような抽象化を行うPythonライブラリとしてのakagiを利用する事で、「データを実行可能なPythonスクリプトで表現」し、再現性を高められることを示します。また本トークでは、データの固定についても触れます。データの固定とは、例えば""http://yann.lecun.com/exdb/mnist/train-images-idx3-ubyte.gz""のようなURLを用意する事です。MNISTデータセットの内容は、このURLを参照する限り(かつサーバー上のその内容が変更されない限り)変化しません。一方でRDB等のデータソースについては、同じクエリでも得られる結果がコンテキストにより変化します。その場合、固定されたデータが欲しい場合は静的なファイル(.csv)に保存するなどの工夫が必要になります。akagiではAmazon S3をバックエンドとしたデータの固定機構を利用し、この問題に対処しています。akagiの開発には、上記のような課題の設定が現場の状況に合致していることが必要となります。データの再現性という限定された課題を挟んで情報交換するとともに、参加者の皆様がこの課題を認識／理解する助けになれば幸いです。",False
2017,https://pycon.jp/2017/ja/proposals/vote/14/,The essence of Django ORM (en),"The world is swimming in articles and books about Django and Django ORM itself. All this sources cover only basic use cases of Django ORM comparing to real world examples.This talk is dedicated to the proposition to crash test Django ORM 80% of functionalities in 20% of the time. They can write concise, effective, and idiomatic backend code with Django ORM and SQL with PostgreSQL. The world is swimming in articles and books about Django and Django ORM itself. All this sources cover only basic use cases of Django ORM comparing to real world examples.This talk is dedicated to the proposition to crash test Django ORM 80% of functionalities in 20% of the time.  Also I’m going to show the important features and capabilities of Django ORM compare to most of SQL features. Traditionally, ORM is presented in a “bottom-up” fashion, but I would like to propose approach, on the other hand, is “top-down”. We begin by identifying a rather short list of standard questions, or precisely types of questions, that are often asked of relations databases. We then show how these standard questions are posted in Django ORM, introducing and motivating the use of its capabilities and features as they become relevant. ",False
2017,https://pycon.jp/2017/ja/proposals/vote/13/,Shin Recognize Godzilla (ja),みんな大好きなPythonとみんな大好きな「ゴジラ」の画像を使ってディープラーニングしよう！というお話です。データセットは用意されていないので、集めることからスタートします。経験した人はわかると思いますが本当に大変で、色々な手法を使って集め、加工などの前処理を行って初めて学習させることができます。その一連の流れとゴジラ（画像）をディープラーニングさせるとどうなるのか？のお話をします。 畳み込みニューラルネットの基礎知識の理解。Pythonを使ってデータの収集と画像加工についてのヒントを得ることができる。 # 話すこと1. データ収集2. データ加工3. データ水増し4. 機械学習（ディープラーニング）5. デモ※すべてPythonを使います 画像の収集の手法、機械学習を行うまでの前処理や収取のtipsのようなこと、またディープラーニングのパラメータチューニングのお話をします。**時間に余裕があればゴジラの紹介もします（有名なはずなので、いらないかも**）## 使用するライブラリ（主に）* Numpy* Selenium* OpenCV* Keras* Tensorflow,False
2017,https://pycon.jp/2017/ja/proposals/vote/145/,いにしえのDjangoをアップグレード (ja),Webフレームワークでは必ず存在するアップグレード。今回はいしにえのDjangoからのアップグレードについてご紹介いたします。古いDjangoのバージョンから最新のDjangoへのアップグレードに必要な手順、問題点、解決方法についてです。 Djangoのアップグレード方法・考え方について知っていただくことが目的。 Webフレームワークでは必ず存在するアップグレード。今回はいしにえのDjangoからのアップグレードについてご紹介いたします。古いDjangoのバージョンから最新のDjangoへのアップグレードに必要な手順、問題点、解決方法についてです。1. Djangoとは2. 背景3. アップグレードの流れ4. 問題点5. 解決方法6. まとめ,False
2017,https://pycon.jp/2017/ja/proposals/vote/17/,Developing REST API using  Python and Bottle Framework and Usecases (en),"REST is the architectural style of the API and it is next big thing after SOAP messaging. Bottle is the simple, proven and one of the most popular frameworks for web development. We are using Bottle framework with REST APIs for python web programming. You will learn...How to developer website using Python Bottle framework?How do REST APIs work?How is REST API difference from SOAP architecture? REST is the architectural style of the API and it is next big thing after SOAP messaging.  Use of the REST APIs is growing enormously and many big firms are moving with REST APIs. As recently Facebook has moved to RESTFul APIs and deprecated many of its old APIs.Bottle is the simple, proven and one of the most popular frameworks for web development. We can do man amazing thing using Bottle framework with REST APIs for python web programming.",False
